id,name,population
30038,"Torres de Cotillas, Las",21837
30039_AM,Totana agregacion de municipios,33399
30041,"Unión, La",20536
30042_AM,Villanueva del Río Segura agregacion de municipios,4629
30043,Yecla,35083
30901,Santomera,16154
30902,"Alcázares, Los",16935
31010_AM,Altsasu/Alsasua agregacion de municipios,9278
31015,Andosilla,2752
31016,Ansoáin/Antsoain,10732
31019_AM,Aoiz/Agoitz agregacion de municipios,4937
31023,Aranguren,11726
31029_AM,"Arcos, Los agregacion de municipios",4005
31036_AM,Arróniz agregacion de municipios,4310
31038_AM,Artajona agregacion de municipios,4793
31041_AM,Ayegui/Aiegi agregacion de municipios,5648
31042_AM,Azagra agregacion de municipios,6236
31050_AM,Baztan agregacion de municipios,8422
31060,Burlada/Burlata,19723
31065,Caparroso,2784
31067_AM,Carcastillo agregacion de municipios,5423
31068_AM,Cascante agregacion de municipios,5439
31070,Castejón,4306
31072_AM,Cintruénigo agregacion de municipios,10132
31076_AM,Cizur agregacion de municipios,6164
31077,Corella,8220
31078_AM,Cortes agregacion de municipios,5402
31084_AM,Etxarri Aranatz agregacion de municipios,5416
31086,Valle de Egüés/Eguesibar,21556
31088,Noáin (Valle de Elorz)/Noain (Elortzibar),8354
31092_AM,Erro agregacion de municipios,4911
31097,Estella-Lizarra,13911
31098,Esteribar,2790
31101_AM,Ezcabarte agregacion de municipios,3005
31104_AM,Falces agregacion de municipios,3845
31108_AM,Fustiñana agregacion de municipios,4824
31122,Huarte/Uharte,7286
31138_AM,Lakuntza agregacion de municipios,3861
31142_AM,Larraga agregacion de municipios,5958
31149_AM,Leitza agregacion de municipios,4418
31152_AM,Lerín agregacion de municipios,2895
31153_AM,Lesaka agregacion de municipios,4159
31157_AM,Lodosa agregacion de municipios,6131
31159_AM,Lumbier agregacion de municipios,2834
31163,Marcilla,2866
31165_AM,Mendavia agregacion de municipios,4654
31169,Milagro,3470
31176,Murchante,4135
31191_AM,Olite/Erriberri agregacion de municipios,6060
31201,Pamplona/Iruña,203081
31202,Peralta/Azkoien,5965
31206_AM,Puente la Reina/Gares agregacion de municipios,4180
31208_AM,Ribaforada agregacion de municipios,6198
31215,San Adrián,6369
31216,Sangüesa/Zangoza,4872
31221_AM,Doneztebe/Santesteban agregacion de municipios,5494
31227,Tafalla,10582
31232,Tudela,37008
31249_AM,Valtierra agregacion de municipios,6794
31250,Bera,3759
31251_AM,Viana agregacion de municipios,4494
31254,Villafranca,2907
31258,Villava/Atarrabia,10131
31260_AM,Valle de Yerri/Deierri agregacion de municipios,5463
31901,Barañáin/Barañain,19853
31902,Berrioplano/Berriobeiti,7468
31903,Berriozar,10723
31904_AM,Irurtzun agregacion de municipios,6577
31905_AM,Beriáin agregacion de municipios,5645
31906_AM,Orkoien agregacion de municipios,6028
31907,Zizur Mayor/Zizur Nagusia,15198
31908_AM,Lekunberri agregacion de municipios,4977
32001_AM,Allariz agregacion de municipios,7766
32004_AM,Avión agregacion de municipios,6011
32007_AM,Baños de Molgas agregacion de municipios,6594
32008,Barbadás,11022
32009,"Barco de Valdeorras, O",13384
32013_AM,Boborás agregacion de municipios,5740
32017_AM,Carballeda de Valdeorras agregacion de municipios,4564
32019,"Carballiño, O",13911
32020_AM,Cartelle agregacion de municipios,5029
32024,Celanova,5652
32025_AM,Cenlle agregacion de municipios,2846
32026_AM,Coles agregacion de municipios,5458
32031_AM,Esgos agregacion de municipios,3096
32032,Xinzo de Limia,9621
32034_AM,"Gudiña, A agregacion de municipios",2751
32042_AM,Lobios agregacion de municipios,5059
32043,Maceda,2849
32045,Maside,2718
32050,Monterrei,2501
32051_AM,Muíños agregacion de municipios,4655
32053_AM,Oímbra agregacion de municipios,4613
32054,Ourense,104596
32056_AM,Padrenda agregacion de municipios,4512
32058_AM,"Pereiro de Aguiar, O agregacion de municipios",8537
32063_AM,"Pobra de Trives, A agregacion de municipios",5366
32067_AM,Rairiz de Veiga agregacion de municipios,5184
32069,Ribadavia,5005
32072,"Rúa, A",4245
32075_AM,San Cibrao das Viñas agregacion de municipios,7448
32076_AM,San Cristovo de Cea agregacion de municipios,5780
32081_AM,Toén agregacion de municipios,3695
32085,Verín,13644
32086,Viana do Bolo,2787
32088_AM,Vilamartín de Valdeorras agregacion de municipios,3143
32091_AM,Vilardevós agregacion de municipios,5441
33001_AM,Allande agregacion de municipios,4446
33002,Aller,10346
33004,Avilés,76874
33006_AM,Bimenes agregacion de municipios,4099
33007_AM,Boal agregacion de municipios,3417
33008_AM,Cabrales agregacion de municipios,6151
33011,Cangas del Narcea,11966
33012,Cangas de Onís,6195
33014,Carreño,10288
33015_AM,Caso agregacion de municipios,3460
33016,Castrillón,22299
33017,Castropol,3335
33018,Coaña,3312
33019_AM,Colunga agregacion de municipios,3743
33020_AM,Corvera de Asturias agregacion de municipios,16615
33021,Cudillero,4968
33023,El Franco,3780
33024,Gijón,268896
33025,Gozón,10412
33026_AM,Grado agregacion de municipios,11521
33031,Langreo,38683
33032,Laviana,12754
33033,Lena,10596
33034,Valdés,11281
33035,Llanera,13790
33036,Llanes,13611
33037,Mieres,37026
33038,Morcín,2543
33040,Nava,5264
33041,Navia,8302
33042,Noreña,5113
33044,Oviedo,217552
33045,Parres,5292
33049,Piloña,6921
33051_AM,Pravia agregacion de municipios,9903
33056,Ribadesella,5686
33057_AM,Ribera de Arriba agregacion de municipios,3964
33059,Salas,4878
33060,San Martín del Rey Aurelio,15665
33066,Siero,51608
33069_AM,Soto del Barco agregacion de municipios,5771
33070,Tapia de Casariego,3683
33072_AM,Teverga agregacion de municipios,6184
33073,Tineo,9096
33074_AM,Vegadeo agregacion de municipios,5634
33076,Villaviciosa,14869
34004_AM,Aguilar de Campoo agregacion de municipios,7225
34017_AM,Astudillo agregacion de municipios,5003
34022_AM,Baltanás agregacion de municipios,4815
34023,Venta de Baños,6399
34047_AM,Carrión de los Condes agregacion de municipios,4885
34056_AM,Cervera de Pisuerga agregacion de municipios,5270
34069_AM,Dueñas agregacion de municipios,4882
34079_AM,Grijota agregacion de municipios,6143
34080,Guardo,5786
34083_AM,Herrera de Pisuerga agregacion de municipios,4829
34120,Palencia,77090
34123_AM,Paredes de Nava agregacion de municipios,4566
34157,Saldaña,2950
34171_AM,Santibáñez de la Peña agregacion de municipios,4695
34218_AM,Villaluenga de la Vega agregacion de municipios,2701
34225,Villamuriel de Cerrato,6470
34232_AM,Villarramiel agregacion de municipios,5414
35001,Agaete,5695
35002,Agüimes,32105
35003_AM,Antigua agregacion de municipios,13545
35004,Arrecife,64497
35006,Arucas,38535
35008,Firgas,7513
35009,Gáldar,24455
35010,Haría,5365
35011,Ingenio,31887
35012,Mogán,20572
35013,Moya,7833
35014,"Oliva, La",27768
35015,Pájara,21014
35016,"Palmas de Gran Canaria, Las",378675
35017,Puerto del Rosario,41786
35018,San Bartolomé,19058
35019,San Bartolomé de Tirajana,53066
35020,"Aldea de San Nicolás, La",7516
35021,Santa Brígida,18297
35022,Santa Lucía de Tirajana,73573
35023,Santa María de Guía de Gran Canaria,13871
35024,Teguise,23044
35025_AM,Tejeda agregacion de municipios,2911
35026,Telde,102769
35027,Teror,12634
35028,Tías,20801
35029,Tinajo,6447
35030,Tuineje,15549
35031,Valsequillo de Gran Canaria,9382
35032,Valleseco,3754
35033,Vega de San Mateo,7645
35034,Yaiza,16977
36001,Arbo,2599
36002,Barro,3622
36003,Baiona,12286
36004,Bueu,11987
36005,Caldas de Reis,9788
36006,Cambados,13673
36008,Cangas,26708
36009_AM,"Cañiza, A agregacion de municipios",7076
36010,Catoira,3316
36013_AM,Covelo agregacion de municipios,4049
36015,Cuntis,4643
36017,"Estrada, A",20261
36018_AM,Forcarei agregacion de municipios,5678
36021,Gondomar,14920
36022,"Grove, O",10699
36023,"Guarda, A",9991
36024,Lalín,20199
36026,Marín,24248
36027,Meaño,5314
36028,Meis,4796
36029,Moaña,19496
36030_AM,Mondariz agregacion de municipios,5069
36032,Moraña,4121
36033,Mos,15190
36034,"Neves, As",3770
36035,Nigrán,18005
36036,Oia,3104
36037,Pazos de Borbén,2975
36038,Pontevedra,83114
36039,"Porriño, O",20212
36040,Portas,2860
36041,Poio,17230
36042,Ponteareas,22942
36043,Ponte Caldelas,5548
36044,Pontecesures,3081
36045,Redondela,29192
36046,Ribadumia,5157
36047_AM,Rodeiro agregacion de municipios,5646
36048,"Rosal, O",6376
36049,Salceda de Caselas,9249
36050,Salvaterra de Miño,10048
36051,Sanxenxo,17635
36052,Silleda,8845
36053,Soutomaior,7482
36054,Tomiño,13730
36055,Tui,17398
36056,Valga,5768
36057,Vigo,293837
36058,Vilaboa,5955
36059,Vila de Cruces,5097
36060,Vilagarcía de Arousa,37545
36061,Vilanova de Arousa,10306
36901,"Illa de Arousa, A",4951
36902_AM,Cerdedo-Cotobade agregacion de municipios,7488
37008,Alba de Tormes,5159
37010_AM,"Alberca, La agregacion de municipios",5092
37014_AM,Aldeadávila de la Ribera agregacion de municipios,4824
37023_AM,Aldeatejada agregacion de municipios,3425
37046_AM,Béjar agregacion de municipios,13143
37067_AM,Cabrerizos agregacion de municipios,6701
37069_AM,Calvarrasa de Abajo agregacion de municipios,6329
37073_AM,Calzada de Valdunciel agregacion de municipios,5417
37085,Carbajosa de la Sagrada,7368
37092,Castellanos de Moriscos,2809
37103_AM,Cespedosa de Tormes agregacion de municipios,5496
37107,Ciudad Rodrigo,12065
37117_AM,Doñinos de Salamanca agregacion de municipios,3764
37135_AM,"Fuente de San Esteban, La agregacion de municipios",5008
37136_AM,Fuenteguinaldo agregacion de municipios,4610
37140_AM,Fuentes de Oñoro agregacion de municipios,4963
37142_AM,Galindo y Perahuy agregacion de municipios,5532
37156,Guijuelo,5550
37170_AM,Ledesma agregacion de municipios,5255
37172_AM,Linares de Riofrío agregacion de municipios,5162
37173_AM,Lumbrales agregacion de municipios,4730
37174_AM,Macotera agregacion de municipios,4760
37202_AM,Monterrubio de Armuña agregacion de municipios,3001
37246,Peñaranda de Bracamonte,6123
37274,Salamanca,143269
37294,Santa Marta de Tormes,14646
37313_AM,Sotoserrano agregacion de municipios,5423
37322,Terradillos,3096
37354,Villamayor,7371
37362,Villares de la Reina,6491
37374_AM,Villoria agregacion de municipios,5946
37376_AM,Vitigudino agregacion de municipios,4810
38001,Adeje,48733
38004,Arafo,5604
38005,Arico,8234
38006,Arona,82563
38008,Breña Alta,7196
38009,Breña Baja,5866
38010,Buenavista del Norte,4766
38011,Candelaria,28463
38012,Fasnia,2807
38013_AM,Frontera agregacion de municipios,6214
38015,Garachico,4895
38017,Granadilla de Abona,51850
38018,"Guancha, La",5553
38019,Guía de Isora,21827
38020,Güímar,21000
38021_AM,Hermigua agregacion de municipios,2866
38022,Icod de los Vinos,23310
38023,San Cristóbal de La Laguna,158010
38024,"Llanos de Aridane, Los",20648
38025,"Matanza de Acentejo, La",9114
38026,"Orotava, La",42219
38027,"Paso, El",7745
38028,Puerto de la Cruz,30179
38029_AM,Puntagorda agregacion de municipios,5968
38030,Puntallana,2549
38031,"Realejos, Los",36824
38032,"Rosario, El",17590
38033,San Andrés y Sauces,4213
38034,San Juan de la Rambla,4854
38035_AM,San Miguel de Abona agregacion de municipios,23661
38036_AM,San Sebastián de la Gomera agregacion de municipios,11308
38037,Santa Cruz de la Palma,15446
38038,Santa Cruz de Tenerife,208563
38039,Santa Úrsula,14987
38040,Santiago del Teide,11115
38041,"Sauzal, El",8918
38042,"Silos, Los",4692
38043,Tacoronte,24346
38044,"Tanque, El",2829
38045,Tazacorte,4558
38046,Tegueste,11326
38047,Tijarafe,2560
38048,Valverde,5084
38049,Valle Gran Rey,4643
38050,Vallehermoso,2917
38051,"Victoria de Acentejo, La",9161
38053_AM,Villa de Mazo agregacion de municipios,6631
39001_AM,Alfoz de Lloredo agregacion de municipios,6225
39002,Ampuero,4368
39006_AM,Arnuero agregacion de municipios,3978
39008,"Astillero, El",18116
39009_AM,Bárcena de Cicero agregacion de municipios,5161
39012,Cabezón de la Sal,8273
39016,Camargo,30497
39018,Cartes,5750
39019_AM,Castañeda agregacion de municipios,5197
39020,Castro-Urdiales,32975
39023,Colindres,8504
39025,"Corrales de Buelna, Los",10703
39026_AM,Corvera de Toranzo agregacion de municipios,5582
39027_AM,Campoo de Enmedio agregacion de municipios,5296
39028,Entrambasaguas,5357
39030_AM,Guriezo agregacion de municipios,2686
39035,Laredo,10996
39037_AM,Liérganes agregacion de municipios,4434
39038_AM,Limpias agregacion de municipios,3177
39040,Marina de Cudeyo,5186
39041_AM,Mazcuerras agregacion de municipios,5762
39042,Medio Cudeyo,7606
39043_AM,Meruelo agregacion de municipios,4866
39044,Miengo,5059
39047,Noja,2650
39052,Piélagos,26035
39054,Polanco,5978
39055_AM,Potes agregacion de municipios,5228
39056_AM,Puente Viesgo agregacion de municipios,5257
39057_AM,Ramales de la Victoria agregacion de municipios,3873
39059,Reinosa,8810
39060,Reocín,8382
39061,Ribamontán al Mar,4629
39062_AM,Ribamontán al Monte agregacion de municipios,4511
39073,Santa Cruz de Bezana,13292
39074,Santa María de Cayón,9205
39075,Santander,172221
39076,Santillana del Mar,4231
39078_AM,Santiurde de Toranzo agregacion de municipios,4851
39079,Santoña,11011
39080,San Vicente de la Barquera,4073
39082_AM,Selaya agregacion de municipios,5862
39085,Suances,9026
39087,Torrelavega,51237
39091_AM,Valdáliga agregacion de municipios,5722
39094_AM,Valderredible agregacion de municipios,3136
39095,Val de San Vicente,2786
39099,Villaescusa,3958
39102,Voto,2789
40032_AM,Boceguillas agregacion de municipios,4575
40040_AM,Cantalejo agregacion de municipios,5413
40041_AM,Cantimpalos agregacion de municipios,4901
40043,Carbonero el Mayor,2502
40057_AM,Coca agregacion de municipios,4241
40063,Cuéllar,9620
40076,"Espinar, El",9476
40094_AM,Garcillán agregacion de municipios,2657
40101_AM,Hontanares de Eresma agregacion de municipios,5178
40112_AM,"Lastrilla, La agregacion de municipios",6426
40138_AM,Nava de la Asunción agregacion de municipios,5034
40141_AM,Navalmanzano agregacion de municipios,4990
40145_AM,Navas de Oro agregacion de municipios,6116
40149_AM,Olombrada agregacion de municipios,4503
40155,Palazuelos de Eresma,5597
40170_AM,Riaza agregacion de municipios,4802
40181,Real Sitio de San Ildefonso,5237
40194,Segovia,51258
40225_AM,Villacastín agregacion de municipios,5574
40906_AM,San Cristóbal de Segovia agregacion de municipios,5563
41003,Albaida del Aljarafe,3221
41004,Alcalá de Guadaíra,75546
41005,Alcalá del Río,12264
41006,Alcolea del Río,3348
41007,"Algaba, La",16484
41010,Almensilla,6287
41011,Arahal,19497
41012,Aznalcázar,4614
41013,Aznalcóllar,6060
41014,Badolatosa,3099
41015,Benacazón,7322
41016,Bollullos de la Mitación,11099
41017,Bormujos,22390
41018,Brenes,12581
41019,Burguillos,6902
41020,"Cabezas de San Juan, Las",16335
41021,Camas,27490
41022,"Campana, La",5228
41023,Cantillana,10755
41024,Carmona,29123
41025_AM,Carrión de los Céspedes agregacion de municipios,3220
41026,Casariche,5384
41027,Castilblanco de los Arroyos,5059
41028,Castilleja de Guzmán,2860
41029,Castilleja de la Cuesta,17366
41032_AM,Cazalla de la Sierra agregacion de municipios,6790
41033_AM,Constantina agregacion de municipios,7402
41034,Coria del Río,30774
41036,"Coronil, El",4699
41037,"Corrales, Los",3985
41038,Dos Hermanas,136250
41039,Écija,39838
41040,Espartinas,16048
41041_AM,Estepa agregacion de municipios,13334
41042,Fuentes de Andalucía,7160
41044,Gelves,10295
41045,Gerena,7740
41046_AM,Gilena agregacion de municipios,5731
41047,Gines,13529
41048_AM,Guadalcanal agregacion de municipios,4912
41049,Guillena,13054
41050,Herrera,6504
41051,Huévar del Aljarafe,3129
41052,Lantejuela,3856
41053,Lebrija,27616
41055,Lora del Río,18578
41056,"Luisiana, La",4587
41058,Mairena del Alcor,23893
41059,Mairena del Aljarafe,46895
41060,Marchena,19317
41061,Marinaleda,2618
41062,Martín de la Jara,2663
41063,"Molares, Los",3563
41064,Montellano,7014
41065_AM,Morón de la Frontera agregacion de municipios,28823
41067,Olivares,9452
41068,Osuna,17594
41069,"Palacios y Villafranca, Los",38678
41070,Palomares del Río,9020
41071,Paradas,6850
41072,Pedrera,5147
41074,Peñaflor,3648
41075,Pilas,13856
41076_AM,Pruna agregacion de municipios,4933
41077,"Puebla de Cazalla, La",10896
41078,"Puebla de los Infantes, La",2999
41079,"Puebla del Río, La",11873
41080_AM,"Real de la Jara, El agregacion de municipios",6899
41081,"Rinconada, La",39204
41082,"Roda de Andalucía, La",4223
41084,"Rubio, El",3376
41085,Salteras,5646
41086,San Juan de Aznalfarache,22088
41087,Sanlúcar la Mayor,14026
41089,Santiponce,8491
41090,"Saucejo, El",4247
41091,Sevilla,684234
41092,Tocina,9508
41093,Tomares,25370
41094,Umbrete,9086
41095,Utrera,51145
41096,Valencina de la Concepción,7894
41097,Villamanrique de la Condesa,4531
41098,Villanueva del Ariscal,6673
41099,Villanueva del Río y Minas,4892
41101,Villaverde del Río,7811
41102,"Viso del Alcor, El",19251
41901,Cañada Rosal,3347
41902,Isla Mayor,5826
41903,"Cuervo de Sevilla, El",8667
41904,"Palmar de Troya, El",2340
42004_AM,Ágreda agregacion de municipios,3148
42020,Almazán,5411
42025_AM,Arcos de Jalón agregacion de municipios,4888
42035_AM,Berlanga de Duero agregacion de municipios,4919
42043_AM,Burgo de Osma-Ciudad de Osma agregacion de municipios,5395
42069_AM,Covaleda agregacion de municipios,4766
42094_AM,Garray agregacion de municipios,4717
42095,Golmayo,2844
42129_AM,Navaleno agregacion de municipios,2510
42134,Ólvega,3668
42162,San Esteban de Gormaz,2948
42164_AM,San Leonardo de Yagüe agregacion de municipios,3838
42173,Soria,39695
43002,Albinyana,2504
43004,Alcanar,9579
43005,Alcover,5185
43007_AM,"Aleixar, L' agregacion de municipios",5825
43009_AM,Alforja agregacion de municipios,5185
43012,Altafulla,5512
43013,"Ametlla de Mar, L'",7131
43014,Amposta,21317
43016,"Arboç, L'",5625
43019_AM,Ascó agregacion de municipios,5597
43020_AM,Banyeres del Penedès agregacion de municipios,5583
43026_AM,Benissanet agregacion de municipios,6086
43028,"Bisbal del Penedès, La",3830
43037,Calafell,28463
43038_AM,Cambrils agregacion de municipios,37257
43042_AM,Castellvell del Camp agregacion de municipios,4195
43043_AM,"Catllar, El agregacion de municipios",6468
43044,"Sénia, La",5530
43047,Constantí,6724
43050,Creixell,3912
43051,Cunit,14081
43052_AM,Xerta agregacion de municipios,5566
43054_AM,"Espluga de Francolí, L' agregacion de municipios",5295
43055_AM,Falset agregacion de municipios,5113
43060_AM,Flix agregacion de municipios,5457
43064_AM,Gandesa agregacion de municipios,4977
43078_AM,Masdenverge agregacion de municipios,3409
43086,Montblanc,7433
43088_AM,Montbrió del Camp agregacion de municipios,5089
43090_AM,"Montmell, El agregacion de municipios",5040
43092,Mont-roig del Camp,12689
43093,Móra d'Ebre,5585
43094_AM,Móra la Nova agregacion de municipios,5429
43095_AM,"Morell, El agregacion de municipios",5007
43100,"Pallaresos, Els",4872
43104,"Perelló, El",2846
43108_AM,"Pla de Santa Maria, El agregacion de municipios",4871
43109,"Pobla de Mafumet, La",4025
43111,"Pobla de Montornès, La",2999
43123,Reus,106084
43126_AM,"Riera de Gaià, La agregacion de municipios",8732
43128_AM,Riudecols agregacion de municipios,5430
43129,Riudoms,6617
43131,Roda de BerÍ,7127
43133,Roquetes,8159
43136,Sant Carles de la Ràpita,14931
43137_AM,Sant Jaume dels Domenys agregacion de municipios,5047
43138,Santa Bàrbara,3762
43139,Santa Coloma de Queralt,2702
43140,Santa Oliva,3450
43142_AM,Sarral agregacion de municipios,2678
43145,"Selva del Camp, La",5694
43148,Tarragona,135436
43153,Torredembarra,17057
43155,Tortosa,33572
43156,Ulldecona,6317
43161,Valls,24553
43162,Vandellòs i l'Hospitalet de l'Infant,6645
43163,"Vendrell, El",38891
43166_AM,Vilallonga del Camp agregacion de municipios,5252
43171,Vila-seca,22522
43901,Deltebre,11539
43902,Sant Jaume d'Enveja,3552
43903,Camarles,3220
43904,"Aldea, L'",4160
43905,Salou,28512
43906,"Ampolla, L'",3444
43907,"Canonja, La",5933
44008_AM,Albalate del Arzobispo agregacion de municipios,6303
44009_AM,Albarracín agregacion de municipios,4342
44013,Alcañiz,16029
44014_AM,Alcorisa agregacion de municipios,5648
44025,Andorra,7327
44050_AM,Calamocha agregacion de municipios,5664
44051_AM,Calanda agregacion de municipios,4828
44056_AM,Caminreal agregacion de municipios,3210
44059_AM,Cantavieja agregacion de municipios,4551
44068_AM,Castelserás agregacion de municipios,5041
44076,Cella,2578
44153,Monreal del Campo,2522
44155_AM,Montalbán agregacion de municipios,5570
44158_AM,Mora de Rubielos agregacion de municipios,4741
44209_AM,Santa Eulalia agregacion de municipios,4774
44210_AM,Sarrión agregacion de municipios,4619
44216,Teruel,35994
44238_AM,Utrillas agregacion de municipios,4955
44246_AM,Valderrobres agregacion de municipios,5849
45002,Alameda de la Sagra,3757
45012_AM,Almonacid de Toledo agregacion de municipios,2661
45013_AM,Almorox agregacion de municipios,2607
45014,Añover de Tajo,5202
45016,Argés,6621
45019,Bargas,10611
45020_AM,Belvís de la Jara agregacion de municipios,5076
45021,Borox,3981
45023_AM,Burguillos de Toledo agregacion de municipios,5626
45028,Calera y Chozas,4641
45031,Camarena,4243
45034_AM,Camuñas agregacion de municipios,2703
45037_AM,"Carpio de Tajo, El agregacion de municipios",5335
45038,Carranque,5022
45040_AM,"Casar de Escalona, El agregacion de municipios",5551
45041,Casarrubios del Monte,6177
45045_AM,Cazalegas agregacion de municipios,7292
45046_AM,Cebolla agregacion de municipios,4833
45047_AM,Cedillo del Condado agregacion de municipios,5106
45051_AM,Cobeja agregacion de municipios,4270
45052_AM,Cobisa agregacion de municipios,5187
45053,Consuegra,9942
45054,Corral de Almaguer,5068
45056,Chozas de Canales,4335
45059_AM,Dosbarrios agregacion de municipios,5183
45061,Escalona,3441
45064,Esquivias,5747
45066,Fuensalida,11785
45067_AM,Gálvez agregacion de municipios,4821
45069_AM,Gerindote agregacion de municipios,5816
45078_AM,Huerta de Valdecarábanos agregacion de municipios,2597
45081,Illescas,30229
45082_AM,Lagartera agregacion de municipios,6335
45084,Lillo,2574
45085_AM,Lominchar agregacion de municipios,3316
45087,Madridejos,10230
45088,Magán,3894
45098,Menasalbas,2544
45099,Méntrida,5662
45101_AM,Miguel Esteban agregacion de municipios,6508
45102,Mocejón,5009
45106,Mora,9781
45107,Nambroca,4954
45109_AM,Navahermosa agregacion de municipios,4535
45110_AM,Navalcán agregacion de municipios,4889
45112_AM,"Navalmorales, Los agregacion de municipios",4473
45115,Noblejas,3721
45118_AM,Novés agregacion de municipios,5402
45119,Numancia de la Sagra,5170
45121_AM,Ocaña agregacion de municipios,13639
45122,Olías del Rey,8225
45123,Ontígola,4743
45124,Orgaz,2625
45125,Oropesa,2626
45128,Pantoja,3408
45132_AM,Pepino agregacion de municipios,5029
45133,Polán,3908
45135,"Puebla de Almoradiel, La",5041
45136,"Puebla de Montalbán, La",7841
45137_AM,"Pueblanueva, La agregacion de municipios",6682
45140_AM,Pulgar agregacion de municipios,5426
45142,Quintanar de la Orden,11129
45145,Recas,4536
45153_AM,San Pablo de los Montes agregacion de municipios,2807
45156,Santa Cruz de la Zarza,4085
45157,Santa Cruz del Retamar,3554
45158_AM,Santa Olalla agregacion de municipios,5614
45161,Seseña,27466
45163,Sonseca,11070
45165,Talavera de la Reina,83477
45166_AM,Tembleque agregacion de municipios,3271
45168,Toledo,85449
45171_AM,"Torre de Esteban Hambrán, La agregacion de municipios",3326
45173,Torrijos,13583
45176,Ugena,5626
45180,Valmojado,4430
45181,Velada,2905
45183,"Ventas de Retamosa, Las",3684
45185,Villacañas,9434
45186,"Villa de Don Fadrique, La",3576
45187,Villafranca de los Caballeros,4866
45188_AM,Villaluenga de la Sagra agregacion de municipios,5989
45189_AM,Villamiel de Toledo agregacion de municipios,5030
45192_AM,Villanueva de Alcardete agregacion de municipios,3460
45195,Villarrubia de Santiago,2508
45197,Villasequilla,2593
45198,Villatobas,2570
45199,"Viso de San Juan, El",5255
45200_AM,"Yébenes, Los agregacion de municipios",8216
45201,Yeles,5779
45202,Yepes,5302
45203,Yuncler,4344
45205,Yuncos,10813
46001_AM,Ademuz agregacion de municipios,2221
46004_AM,Agullent agregacion de municipios,2810
46005,Alaquàs,29649
46006,Albaida,5975
46007_AM,Albal agregacion de municipios,18670
46008,Albalat de la Ribera,3368
46009,Albalat dels Sorells,4110
46011_AM,Alberic agregacion de municipios,12856
46013,Alboraia/Alboraya,24904
46014,Albuixech,4189
46015,Alcàsser,10266
46016_AM,Alcàntera de Xúquer agregacion de municipios,5275
46017,Alzira,44865
46019,Alcúdia,12193
46020,"Alcúdia de Crespins, l'",5144
46021,Aldaia,32313
46022_AM,Alfafar agregacion de municipios,21539
46025,Alfara del Patriarca,3301
46029,Algemesí,27305
46031,Alginet,13942
46032,Almàssera,7433
46034,Almoines,2528
46035,Almussafes,8984
46037_AM,"Alqueria de la Comtessa, l' agregacion de municipios",2846
46039,Anna,2627
46042,Aielo de Malferit,4592
46044,Ayora,5215
46045_AM,Barxeta agregacion de municipios,2516
46048,Bellreguard,4632
46051,Benaguasil,11369
46054,Benetússer,15430
46055_AM,Beniarjó agregacion de municipios,4987
46058_AM,Benifairó de les Valls agregacion de municipios,5611
46060,Benifaió,11967
46062,Benigànim,5742
46063_AM,Benimodo agregacion de municipios,3537
46067_AM,Benissanó agregacion de municipios,3004
46070,Bétera,25423
46072,Bocairent,4101
46073_AM,Bolbaite agregacion de municipios,2532
46074,Bonrepòs i Mirambell,3780
46077,Buñol,9438
46078,Burjassot,38712
46080_AM,Camporrobles agregacion de municipios,4378
46081,Canals,13257
46082,Canet d'En Berenguer,6812
46083,Carcaixent,20494
46084_AM,Càrcer agregacion de municipios,2639
46085,Carlet,15851
46089_AM,Casinos agregacion de municipios,3412
46093,Catadau,2846
46094,Catarroja,28509
46097_AM,Cofrentes agregacion de municipios,4770
46098,Corbera,3088
46102,Quart de Poblet,25035
46105,Cullera,22708
46106_AM,Chelva agregacion de municipios,7590
46109,Cheste,8871
46110,Xirivella,30208
46111,Chiva,15769
46113,Daimús,3277
46116,"Eliana, l'",18302
46118_AM,Enguera agregacion de municipios,7216
46120_AM,Estivella agregacion de municipios,6844
46122,Faura,3563
46123,Favara,2563
46126,Foios,7502
46127_AM,"Font d'En Carròs, la agregacion de municipios",5321
46128_AM,"Font de la Figuera, la agregacion de municipios",2984
46131,Gandia,75970
46132,"Genovés, el",2785
46134,Gilet,3501
46135,Godella,13027
46136,Godelleta,3714
46139,Guadassuar,5938
46143_AM,Xeraco agregacion de municipios,8027
46145,Xàtiva,29459
46147,Llíria,23648
46150_AM,Llutxent agregacion de municipios,5976
46155_AM,Llaurí agregacion de municipios,3275
46156,Llombai,2651
46157,"Llosa de Ranes, la",3687
46159,Manises,31287
46160_AM,Manuel agregacion de municipios,5722
46163,Massalfassar,2574
46164,Massamagrell,16132
46165,Massanassa,9845
46166,Meliana,10926
46168_AM,Miramar agregacion de municipios,3287
46169,Mislata,44320
46170,Mogente/Moixent,4326
46171,Moncada,21875
46172,Montserrat,8655
46173_AM,Montaverner agregacion de municipios,6435
46176,Montroi/Montroy,3069
46177_AM,Museros agregacion de municipios,7316
46178,Nàquera/Náquera,7301
46179,Navarrés,3004
46181,Oliva,25119
46182_AM,Olocau agregacion de municipios,4341
46183,"Olleria, l'",8404
46184,Ontinyent,35946
46186,Paiporta,26401
46190,Paterna,71361
46191,Pedralba,2852
46193,Picanya,11692
46194,Picassent,21487
46195_AM,Piles agregacion de municipios,3766
46197_AM,Polinyà de Xúquer agregacion de municipios,4275
46199,"Pobla de Farnals, la",8205
