date,hour,activity_origin,activity_destination,income,age,gender,n_trips,trips_total_length_km,origin_name,destination_name
2025-06-02,1,other_frequent,other_non_frequent,>15,25-45,female,3887.0,1369674.0,Madrid,Elche/Elx
2025-06-02,1,other_non_frequent,other_non_frequent,<10,25-45,male,2358.0,883610.0,Madrid,Torrevieja
2025-06-02,1,other_frequent,other_non_frequent,10-15,45-65,female,3987.0,340212.0,Madrid,"Hoyo de Pinares, El agregacion de municipios"
2025-06-02,1,home,other_non_frequent,10-15,45-65,male,2361.0,1092629.0,Madrid,Cubelles
2025-06-02,1,other_non_frequent,other_non_frequent,>15,25-45,male,3211.0,1570762.0,Madrid,GavÍ
2025-06-02,1,other_frequent,other_non_frequent,10-15,25-45,male,2778.0,1390454.0,Madrid,Sant Adrià de Besòs
2025-06-02,1,other_non_frequent,work_or_study,10-15,0-25,female,4735.0,2385121.0,Madrid,Santa Coloma de Gramenet
2025-06-02,1,other_frequent,other_non_frequent,10-15,45-65,male,2361.0,517201.0,Madrid,Burgos
2025-06-02,1,other_non_frequent,home,10-15,45-65,male,6006.0,1294041.0,Madrid,Burgos
2025-06-02,1,other_non_frequent,home,10-15,65-100,male,2132.0,575106.0,Madrid,Miranda de Ebro
2025-06-02,1,other_non_frequent,home,10-15,0-25,female,5446.0,1094384.0,Madrid,Puertollano
2025-06-02,1,other_non_frequent,other_non_frequent,10-15,65-100,male,2596.0,1290620.0,Madrid,Boiro
2025-06-02,1,other_frequent,other_non_frequent,>15,45-65,female,2997.0,1473111.0,Madrid,Padrón
2025-06-02,1,other_frequent,other_non_frequent,10-15,45-65,male,2706.0,166359.0,Madrid,Barajas de Melo agregacion de municipios
2025-06-02,1,other_non_frequent,other_non_frequent,10-15,45-65,male,2390.0,213756.0,Madrid,Barajas de Melo agregacion de municipios
2025-06-02,1,other_non_frequent,other_frequent,10-15,45-65,male,2600.0,356278.0,Madrid,Cuenca
2025-06-02,1,other_non_frequent,other_non_frequent,10-15,25-45,male,3205.0,306395.0,Madrid,Huete agregacion de municipios
2025-06-02,1,other_non_frequent,other_non_frequent,10-15,45-65,female,3040.0,1067753.0,Madrid,Albolote
2025-06-02,1,home,other_non_frequent,>15,0-25,male,7131.0,2610219.0,Madrid,Granada
2025-06-02,1,other_non_frequent,other_non_frequent,>15,25-45,female,4497.0,1611140.0,Madrid,Granada
2025-06-02,1,other_non_frequent,other_non_frequent,>15,45-65,female,4828.0,1712812.0,Madrid,Granada
2025-06-02,1,other_non_frequent,other_non_frequent,>15,65-100,female,3966.0,1423630.0,Madrid,Granada
2025-06-02,1,other_non_frequent,work_or_study,>15,45-65,female,2141.0,767303.0,Madrid,Granada
2025-06-02,1,other_non_frequent,other_non_frequent,10-15,45-65,male,2755.0,992391.0,Madrid,Vegas del Genil
2025-06-02,1,other_non_frequent,other_non_frequent,10-15,25-45,male,2745.0,148317.0,Madrid,Alovera
2025-06-02,1,other_non_frequent,home,10-15,45-65,female,3810.0,105621.0,Madrid,Azuqueca de Henares
2025-06-02,1,other_non_frequent,other_non_frequent,>15,45-65,female,2486.0,84492.0,Madrid,"Casar, El"
2025-06-02,1,other_non_frequent,other_non_frequent,10-15,25-45,male,2357.0,102697.0,Madrid,Chiloeches
2025-06-02,1,home,work_or_study,>15,25-45,male,3731.0,178486.0,Madrid,Guadalajara
2025-06-02,1,other_frequent,home,>15,25-45,male,4281.0,204458.0,Madrid,Guadalajara
2025-06-02,1,other_frequent,other_frequent,>15,0-25,female,5190.0,213936.0,Madrid,Guadalajara
2025-06-02,1,other_non_frequent,home,10-15,25-45,male,3234.0,114944.0,Madrid,Guadalajara
2025-06-02,1,other_non_frequent,other_non_frequent,10-15,0-25,male,6189.0,326777.0,Madrid,Guadalajara
2025-06-02,1,other_non_frequent,other_non_frequent,10-15,65-100,female,3430.0,129943.0,Madrid,Torrejón del Rey
2025-06-02,1,home,other_non_frequent,>15,25-45,female,4634.0,1860713.0,Madrid,Juneda agregacion de municipios
2025-06-02,1,other_non_frequent,home,>15,65-100,female,5713.0,1411845.0,Madrid,Logroño
2025-06-02,1,other_non_frequent,other_frequent,10-15,25-45,male,4583.0,1137899.0,Madrid,Logroño
2025-06-02,1,other_non_frequent,work_or_study,10-15,25-45,male,3615.0,892981.0,Madrid,Logroño
2025-06-02,1,other_non_frequent,work_or_study,>15,25-45,female,3474.0,81403.0,Madrid,Ajalvir
2025-06-02,1,home,other_non_frequent,10-15,45-65,female,6222.0,172316.0,Madrid,Alcalá de Henares
2025-06-02,1,home,other_non_frequent,10-15,45-65,male,3029.0,80836.0,Madrid,Alcalá de Henares
2025-06-02,1,home,work_or_study,>15,45-65,male,2748.0,66785.0,Madrid,Alcalá de Henares
2025-06-02,1,other_frequent,home,10-15,0-25,female,8192.0,113251.0,Madrid,Alcalá de Henares
2025-06-02,1,other_frequent,home,10-15,0-25,male,7217.0,125437.0,Madrid,Alcalá de Henares
2025-06-02,1,other_frequent,home,10-15,25-45,female,3590.0,88682.0,Madrid,Alcalá de Henares
2025-06-02,1,other_frequent,home,10-15,25-45,male,3608.0,57588.0,Madrid,Alcalá de Henares
2025-06-02,1,other_frequent,home,10-15,45-65,male,2473.0,51814.0,Madrid,Alcalá de Henares
2025-06-02,1,other_frequent,home,>15,0-25,female,11584.0,279883.0,Madrid,Alcalá de Henares
2025-06-02,1,other_frequent,home,>15,0-25,male,12420.0,227530.0,Madrid,Alcalá de Henares
2025-06-02,1,other_frequent,home,>15,25-45,female,3264.0,86723.0,Madrid,Alcalá de Henares
2025-06-02,1,other_frequent,home,>15,45-65,female,6378.0,154736.0,Madrid,Alcalá de Henares
2025-06-02,1,other_frequent,home,>15,45-65,male,10036.0,246951.0,Madrid,Alcalá de Henares
2025-06-02,1,other_frequent,home,>15,65-100,male,2265.0,69935.0,Madrid,Alcalá de Henares
2025-06-02,1,other_frequent,other_non_frequent,10-15,0-25,male,7217.0,144977.0,Madrid,Alcalá de Henares
2025-06-02,1,other_frequent,work_or_study,>15,45-65,male,2210.0,36720.0,Madrid,Alcalá de Henares
2025-06-02,1,other_non_frequent,home,10-15,25-45,female,4404.0,92625.0,Madrid,Alcalá de Henares
2025-06-02,1,other_non_frequent,home,10-15,25-45,male,3608.0,110929.0,Madrid,Alcalá de Henares
2025-06-02,1,other_non_frequent,home,10-15,45-65,female,6983.0,184110.0,Madrid,Alcalá de Henares
2025-06-02,1,other_non_frequent,home,10-15,45-65,male,11071.0,302914.0,Madrid,Alcalá de Henares
2025-06-02,1,other_non_frequent,home,10-15,65-100,female,4569.0,75745.0,Madrid,Alcalá de Henares
2025-06-02,1,other_non_frequent,home,10-15,65-100,male,2925.0,43784.0,Madrid,Alcalá de Henares
2025-06-02,1,other_non_frequent,home,>15,0-25,female,6209.0,202280.0,Madrid,Alcalá de Henares
2025-06-02,1,other_non_frequent,home,>15,0-25,male,6104.0,207103.0,Madrid,Alcalá de Henares
2025-06-02,1,other_non_frequent,home,>15,25-45,female,7290.0,233491.0,Madrid,Alcalá de Henares
2025-06-02,1,other_non_frequent,home,>15,25-45,male,3153.0,97159.0,Madrid,Alcalá de Henares
2025-06-02,1,other_non_frequent,home,>15,45-65,female,6346.0,187218.0,Madrid,Alcalá de Henares
2025-06-02,1,other_non_frequent,home,>15,45-65,male,7467.0,183361.0,Madrid,Alcalá de Henares
2025-06-02,1,other_non_frequent,home,>15,65-100,female,4289.0,131792.0,Madrid,Alcalá de Henares
2025-06-02,1,other_non_frequent,other_frequent,10-15,0-25,male,6754.0,175156.0,Madrid,Alcalá de Henares
2025-06-02,1,other_non_frequent,other_frequent,>15,0-25,female,11809.0,362511.0,Madrid,Alcalá de Henares
2025-06-02,1,other_non_frequent,other_non_frequent,10-15,45-65,female,2525.0,68607.0,Madrid,Alcalá de Henares
2025-06-02,1,other_non_frequent,other_non_frequent,10-15,65-100,male,1986.0,56556.0,Madrid,Alcalá de Henares
2025-06-02,1,other_non_frequent,other_non_frequent,>15,25-45,female,4471.0,121899.0,Madrid,Alcalá de Henares
2025-06-02,1,other_non_frequent,other_non_frequent,>15,45-65,female,3057.0,95048.0,Madrid,Alcalá de Henares
2025-06-02,1,work_or_study,home,10-15,45-65,male,2473.0,86189.0,Madrid,Alcalá de Henares
2025-06-02,1,work_or_study,home,>15,45-65,female,3173.0,76852.0,Madrid,Alcalá de Henares
2025-06-02,1,home,other_frequent,>15,0-25,male,17535.0,73191.0,Madrid,Alcobendas
2025-06-02,1,home,other_frequent,>15,25-45,female,24899.0,117963.0,Madrid,Alcobendas
2025-06-02,1,home,other_frequent,>15,25-45,male,11996.0,45007.0,Madrid,Alcobendas
2025-06-02,1,home,other_frequent,>15,45-65,female,29212.0,99896.0,Madrid,Alcobendas
2025-06-02,1,home,other_frequent,>15,45-65,male,29907.0,170267.0,Madrid,Alcobendas
2025-06-02,1,home,other_frequent,>15,65-100,female,4557.0,12645.0,Madrid,Alcobendas
2025-06-02,1,home,other_frequent,>15,65-100,male,5200.0,20097.0,Madrid,Alcobendas
2025-06-02,1,home,other_non_frequent,>15,25-45,female,4304.0,23581.0,Madrid,Alcobendas
2025-06-02,1,home,other_non_frequent,>15,25-45,male,5600.0,21176.0,Madrid,Alcobendas
2025-06-02,1,home,other_non_frequent,>15,45-65,female,3022.0,16626.0,Madrid,Alcobendas
2025-06-02,1,home,other_non_frequent,>15,45-65,male,2722.0,11797.0,Madrid,Alcobendas
2025-06-02,1,home,work_or_study,>15,0-25,female,13718.0,94848.0,Madrid,Alcobendas
2025-06-02,1,home,work_or_study,>15,25-45,female,4304.0,11405.0,Madrid,Alcobendas
2025-06-02,1,home,work_or_study,>15,25-45,male,3857.0,39828.0,Madrid,Alcobendas
2025-06-02,1,home,work_or_study,>15,45-65,male,5041.0,17428.0,Madrid,Alcobendas
2025-06-02,1,other_frequent,home,>15,0-25,female,59730.99999999999,245745.0,Madrid,Alcobendas
2025-06-02,1,other_frequent,home,>15,0-25,male,22848.0,155443.0,Madrid,Alcobendas
2025-06-02,1,other_frequent,home,>15,25-45,female,31094.0,137492.00000000003,Madrid,Alcobendas
2025-06-02,1,other_frequent,home,>15,25-45,male,42576.0,238897.0,Madrid,Alcobendas
2025-06-02,1,other_frequent,home,>15,45-65,female,26579.0,129438.0,Madrid,Alcobendas
2025-06-02,1,other_frequent,home,>15,45-65,male,25002.0,80956.0,Madrid,Alcobendas
2025-06-02,1,other_frequent,home,>15,65-100,female,22735.0,126130.0,Madrid,Alcobendas
2025-06-02,1,other_frequent,home,>15,65-100,male,5548.0,38759.0,Madrid,Alcobendas
2025-06-02,1,other_frequent,other_frequent,10-15,0-25,female,7206.0,84785.0,Madrid,Alcobendas
2025-06-02,1,other_frequent,other_frequent,10-15,25-45,male,2988.0,6020.0,Madrid,Alcobendas
2025-06-02,1,other_frequent,other_frequent,10-15,45-65,male,1873.0,7509.0,Madrid,Alcobendas
2025-06-02,1,other_frequent,other_frequent,>15,0-25,male,4741.0,34510.0,Madrid,Alcobendas
2025-06-02,1,other_frequent,other_frequent,>15,25-45,male,9739.0,83334.0,Madrid,Alcobendas
2025-06-02,1,other_frequent,other_frequent,>15,45-65,female,3797.0,25824.0,Madrid,Alcobendas
2025-06-02,1,other_frequent,other_frequent,>15,45-65,male,9399.0,58184.0,Madrid,Alcobendas
2025-06-02,1,other_frequent,other_frequent,>15,65-100,female,9094.0,58947.0,Madrid,Alcobendas
2025-06-02,1,other_frequent,other_frequent,>15,65-100,male,5377.000000000001,40768.0,Madrid,Alcobendas
2025-06-02,1,other_frequent,other_non_frequent,>15,45-65,female,7222.0,25908.0,Madrid,Alcobendas
2025-06-02,1,other_frequent,other_non_frequent,>15,45-65,male,7949.999999999999,49280.0,Madrid,Alcobendas
2025-06-02,1,other_non_frequent,home,>15,25-45,female,4442.0,21573.0,Madrid,Alcobendas
2025-06-02,1,other_non_frequent,home,>15,25-45,male,14192.0,178635.0,Madrid,Alcobendas
2025-06-02,1,other_non_frequent,home,>15,45-65,female,11391.0,117375.0,Madrid,Alcobendas
2025-06-02,1,other_non_frequent,home,>15,45-65,male,8334.0,108893.0,Madrid,Alcobendas
2025-06-02,1,other_non_frequent,home,>15,65-100,female,4547.0,62724.0,Madrid,Alcobendas
2025-06-02,1,other_non_frequent,home,>15,65-100,male,11096.0,150638.0,Madrid,Alcobendas
2025-06-02,1,other_non_frequent,other_frequent,10-15,45-65,female,3004.0,13265.0,Madrid,Alcobendas
2025-06-02,1,other_non_frequent,other_frequent,>15,25-45,female,3749.0,37367.0,Madrid,Alcobendas
2025-06-02,1,other_non_frequent,other_frequent,>15,45-65,female,6465.999999999999,45659.0,Madrid,Alcobendas
2025-06-02,1,other_non_frequent,other_frequent,>15,65-100,male,2030.0,36869.0,Madrid,Alcobendas
2025-06-02,1,other_non_frequent,other_non_frequent,10-15,0-25,female,6253.0,113241.0,Madrid,Alcobendas
2025-06-02,1,other_non_frequent,other_non_frequent,10-15,25-45,female,3174.0,39113.0,Madrid,Alcobendas
2025-06-02,1,other_non_frequent,other_non_frequent,10-15,65-100,male,2208.0,6021.0,Madrid,Alcobendas
2025-06-02,1,other_non_frequent,other_non_frequent,>15,0-25,female,5626.0,48475.0,Madrid,Alcobendas
2025-06-02,1,other_non_frequent,other_non_frequent,>15,25-45,female,6965.999999999999,29408.0,Madrid,Alcobendas
2025-06-02,1,other_non_frequent,other_non_frequent,>15,45-65,female,3022.0,7269.0,Madrid,Alcobendas
2025-06-02,1,other_non_frequent,other_non_frequent,>15,45-65,male,10900.0,59349.00000000001,Madrid,Alcobendas
2025-06-02,1,other_non_frequent,work_or_study,>15,25-45,male,2999.0,37412.0,Madrid,Alcobendas
2025-06-02,1,work_or_study,home,>15,0-25,female,17066.0,36857.0,Madrid,Alcobendas
2025-06-02,1,work_or_study,home,>15,25-45,female,4442.0,15827.0,Madrid,Alcobendas
2025-06-02,1,work_or_study,home,>15,25-45,male,7096.0,20663.0,Madrid,Alcobendas
2025-06-02,1,work_or_study,home,>15,45-65,female,18985.0,120310.0,Madrid,Alcobendas
2025-06-02,1,work_or_study,home,>15,45-65,male,5556.0,12347.000000000002,Madrid,Alcobendas
2025-06-02,1,work_or_study,home,>15,65-100,female,9094.0,37461.0,Madrid,Alcobendas
2025-06-02,1,work_or_study,home,>15,65-100,male,5548.0,18451.0,Madrid,Alcobendas
2025-06-02,1,work_or_study,other_frequent,>15,65-100,male,2597.0,7390.0,Madrid,Alcobendas
2025-06-02,1,work_or_study,other_non_frequent,>15,25-45,male,3577.0,7546.0,Madrid,Alcobendas
2025-06-02,1,home,other_frequent,10-15,0-25,female,11920.0,45783.0,Madrid,Alcorcón
2025-06-02,1,home,other_frequent,10-15,0-25,male,5686.0,18358.0,Madrid,Alcorcón
2025-06-02,1,home,other_frequent,10-15,25-45,female,7494.0,33582.0,Madrid,Alcorcón
2025-06-02,1,home,other_frequent,10-15,45-65,female,6042.0,21139.0,Madrid,Alcorcón
2025-06-02,1,home,other_frequent,10-15,45-65,male,7809.0,38663.0,Madrid,Alcorcón
2025-06-02,1,home,other_frequent,10-15,65-100,female,14145.0,48181.0,Madrid,Alcorcón
2025-06-02,1,home,other_frequent,10-15,65-100,male,2537.0,16605.0,Madrid,Alcorcón
2025-06-02,1,home,other_frequent,>15,0-25,male,4187.0,60967.0,Madrid,Alcorcón
2025-06-02,1,home,other_frequent,>15,25-45,male,6856.0,123843.0,Madrid,Alcorcón
2025-06-02,1,home,other_frequent,>15,45-65,female,2963.0,43081.0,Madrid,Alcorcón
2025-06-02,1,home,other_non_frequent,10-15,45-65,female,12478.0,70803.0,Madrid,Alcorcón
2025-06-02,1,home,other_non_frequent,10-15,45-65,male,2545.0,13982.0,Madrid,Alcorcón
2025-06-02,1,home,other_non_frequent,10-15,65-100,male,4523.0,49230.00000000001,Madrid,Alcorcón
2025-06-02,1,home,other_non_frequent,>15,25-45,female,4533.0,76210.0,Madrid,Alcorcón
2025-06-02,1,home,other_non_frequent,>15,45-65,male,2319.0,40625.0,Madrid,Alcorcón
2025-06-02,1,home,work_or_study,10-15,25-45,female,3538.0,67010.0,Madrid,Alcorcón
2025-06-02,1,home,work_or_study,>15,45-65,male,2718.0,27652.0,Madrid,Alcorcón
2025-06-02,1,other_frequent,home,10-15,0-25,female,10634.0,184814.0,Madrid,Alcorcón
2025-06-02,1,other_frequent,home,10-15,0-25,male,15920.0,114843.0,Madrid,Alcorcón
2025-06-02,1,other_frequent,home,10-15,25-45,female,12428.0,151287.0,Madrid,Alcorcón
2025-06-02,1,other_frequent,home,10-15,25-45,male,10612.0,162369.0,Madrid,Alcorcón
2025-06-02,1,other_frequent,home,10-15,45-65,female,12029.0,183615.0,Madrid,Alcorcón
2025-06-02,1,other_frequent,home,10-15,45-65,male,17024.0,192873.0,Madrid,Alcorcón
2025-06-02,1,other_frequent,home,10-15,65-100,female,13550.0,200382.0,Madrid,Alcorcón
2025-06-02,1,other_frequent,home,>15,25-45,female,9327.0,108404.0,Madrid,Alcorcón
2025-06-02,1,other_frequent,home,>15,25-45,male,5140.0,19713.0,Madrid,Alcorcón
2025-06-02,1,other_frequent,home,>15,45-65,female,14735.0,121918.0,Madrid,Alcorcón
2025-06-02,1,other_frequent,home,>15,45-65,male,4574.0,57379.0,Madrid,Alcorcón
2025-06-02,1,other_frequent,home,>15,65-100,female,8884.0,19198.0,Madrid,Alcorcón
2025-06-02,1,other_frequent,home,>15,65-100,male,5380.0,37687.0,Madrid,Alcorcón
2025-06-02,1,other_frequent,other_frequent,10-15,0-25,female,5960.0,82033.0,Madrid,Alcorcón
2025-06-02,1,other_frequent,other_frequent,10-15,0-25,male,4464.0,48188.0,Madrid,Alcorcón
2025-06-02,1,other_frequent,other_frequent,10-15,25-45,male,2706.0,5218.0,Madrid,Alcorcón
2025-06-02,1,other_frequent,other_frequent,>15,0-25,female,4852.0,23712.0,Madrid,Alcorcón
2025-06-02,1,other_frequent,other_frequent,>15,25-45,male,3612.0,41862.0,Madrid,Alcorcón
2025-06-02,1,other_frequent,other_frequent,>15,45-65,female,9421.0,61096.0,Madrid,Alcorcón
2025-06-02,1,other_frequent,other_frequent,>15,45-65,male,5272.0,86016.0,Madrid,Alcorcón
2025-06-02,1,other_frequent,other_non_frequent,10-15,0-25,male,6496.0,42493.0,Madrid,Alcorcón
2025-06-02,1,other_frequent,other_non_frequent,>15,0-25,male,5346.0,61049.0,Madrid,Alcorcón
2025-06-02,1,other_frequent,other_non_frequent,>15,25-45,female,2746.0,52316.0,Madrid,Alcorcón
2025-06-02,1,other_frequent,other_non_frequent,>15,25-45,male,3220.0,41215.0,Madrid,Alcorcón
2025-06-02,1,other_frequent,other_non_frequent,>15,65-100,female,5485.0,104092.0,Madrid,Alcorcón
2025-06-02,1,other_non_frequent,home,10-15,0-25,female,12001.999999999998,142504.00000000003,Madrid,Alcorcón
2025-06-02,1,other_non_frequent,home,10-15,0-25,male,22976.0,411125.0,Madrid,Alcorcón
2025-06-02,1,other_non_frequent,home,10-15,25-45,female,3241.0,43391.0,Madrid,Alcorcón
2025-06-02,1,other_non_frequent,home,10-15,25-45,male,20503.999999999996,225094.0,Madrid,Alcorcón
2025-06-02,1,other_non_frequent,home,10-15,45-65,female,14976.0,227272.0,Madrid,Alcorcón
2025-06-02,1,other_non_frequent,home,10-15,45-65,male,12452.000000000002,247688.0,Madrid,Alcorcón
2025-06-02,1,other_non_frequent,home,10-15,65-100,female,3996.0,70426.0,Madrid,Alcorcón
2025-06-02,1,other_non_frequent,home,10-15,65-100,male,11817.0,151125.0,Madrid,Alcorcón
2025-06-02,1,other_non_frequent,home,>15,25-45,female,15545.0,201241.0,Madrid,Alcorcón
2025-06-02,1,other_non_frequent,home,>15,25-45,male,5140.0,55917.99999999999,Madrid,Alcorcón
2025-06-02,1,other_non_frequent,home,>15,45-65,female,8841.0,144101.0,Madrid,Alcorcón
2025-06-02,1,other_non_frequent,home,>15,45-65,male,2287.0,22135.0,Madrid,Alcorcón
2025-06-02,1,other_non_frequent,other_frequent,10-15,0-25,female,7828.0,95781.0,Madrid,Alcorcón
2025-06-02,1,other_non_frequent,other_frequent,10-15,0-25,male,6207.0,48089.0,Madrid,Alcorcón
2025-06-02,1,other_non_frequent,other_frequent,10-15,25-45,female,9843.0,141137.0,Madrid,Alcorcón
2025-06-02,1,other_non_frequent,other_frequent,10-15,45-65,female,3134.0,45188.0,Madrid,Alcorcón
2025-06-02,1,other_non_frequent,other_frequent,10-15,45-65,male,2289.0,35012.0,Madrid,Alcorcón
2025-06-02,1,other_non_frequent,other_frequent,10-15,65-100,male,3383.0,32481.0,Madrid,Alcorcón
2025-06-02,1,other_non_frequent,other_frequent,>15,0-25,female,6380.0,91056.0,Madrid,Alcorcón
2025-06-02,1,other_non_frequent,other_frequent,>15,25-45,male,2187.0,26331.0,Madrid,Alcorcón
2025-06-02,1,other_non_frequent,other_frequent,>15,45-65,female,3815.0,41805.0,Madrid,Alcorcón
2025-06-02,1,other_non_frequent,other_frequent,>15,45-65,male,1854.0,18350.0,Madrid,Alcorcón
2025-06-02,1,other_non_frequent,other_non_frequent,10-15,0-25,female,6150.0,79871.0,Madrid,Alcorcón
2025-06-02,1,other_non_frequent,other_non_frequent,10-15,0-25,male,5967.0,94113.0,Madrid,Alcorcón
2025-06-02,1,other_non_frequent,other_non_frequent,10-15,25-45,female,3681.0,59912.0,Madrid,Alcorcón
2025-06-02,1,work_or_study,home,10-15,0-25,male,10734.0,135034.0,Madrid,Alcorcón
2025-06-02,1,work_or_study,home,10-15,25-45,male,5158.0,68270.0,Madrid,Alcorcón
2025-06-02,1,work_or_study,home,10-15,45-65,male,1882.0,32302.0,Madrid,Alcorcón
2025-06-02,1,work_or_study,home,>15,0-25,male,11974.0,43291.0,Madrid,Alcorcón
2025-06-02,1,work_or_study,home,>15,25-45,female,3109.0,22066.0,Madrid,Alcorcón
2025-06-02,1,work_or_study,home,>15,45-65,female,2947.0,9978.0,Madrid,Alcorcón
2025-06-02,1,work_or_study,home,>15,45-65,male,2287.0,33663.0,Madrid,Alcorcón
2025-06-02,1,work_or_study,home,>15,65-100,female,4442.0,7254.0,Madrid,Alcorcón
2025-06-02,1,work_or_study,home,>15,65-100,male,2690.0,3229.0,Madrid,Alcorcón
2025-06-02,1,work_or_study,other_frequent,10-15,0-25,male,5960.0,73114.0,Madrid,Alcorcón
2025-06-02,1,work_or_study,other_frequent,10-15,65-100,male,2537.0,14130.0,Madrid,Alcorcón
2025-06-02,1,work_or_study,other_frequent,>15,25-45,male,2570.0,5746.0,Madrid,Alcorcón
2025-06-02,1,other_frequent,home,>15,0-25,female,11528.0,275809.0,Madrid,Algete
2025-06-02,1,other_frequent,home,>15,0-25,male,8770.0,144460.0,Madrid,Algete
2025-06-02,1,other_frequent,home,>15,45-65,female,3820.0,76019.0,Madrid,Algete
2025-06-02,1,other_frequent,other_frequent,10-15,25-45,female,4131.0,47368.0,Madrid,Algete
2025-06-02,1,other_frequent,work_or_study,>15,45-65,female,3611.0,54645.0,Madrid,Algete
2025-06-02,1,other_non_frequent,home,>15,45-65,male,3008.0,78618.0,Madrid,Algete
2025-06-02,1,other_non_frequent,other_frequent,>15,45-65,male,3008.0,57504.0,Madrid,Algete
2025-06-02,1,other_non_frequent,other_non_frequent,10-15,0-25,female,4893.0,132123.0,Madrid,Algete
2025-06-02,1,other_non_frequent,other_non_frequent,10-15,45-65,male,2394.0,56264.0,Madrid,Algete
2025-06-02,1,other_non_frequent,other_non_frequent,>15,25-45,female,3731.0,84477.0,Madrid,Algete
2025-06-02,1,other_frequent,home,>15,45-65,male,2543.0,102687.0,Madrid,Alpedrete
2025-06-02,1,other_frequent,other_frequent,10-15,45-65,male,2859.0,105492.0,Madrid,Alpedrete
2025-06-02,1,other_non_frequent,home,>15,45-65,female,6364.0,233423.0,Madrid,Alpedrete
2025-06-02,1,other_non_frequent,other_non_frequent,10-15,45-65,female,3770.0,137455.0,Madrid,Alpedrete
2025-06-02,1,other_non_frequent,other_non_frequent,>15,25-45,female,4073.000000000001,181640.0,Madrid,Alpedrete
2025-06-02,1,other_frequent,other_non_frequent,10-15,65-100,male,2636.0,132192.0,Madrid,Aranjuez
2025-06-02,1,other_non_frequent,home,10-15,45-65,female,3481.0,170203.0,Madrid,Aranjuez
2025-06-02,1,other_non_frequent,other_non_frequent,10-15,0-25,male,5917.0,275373.0,Madrid,Aranjuez
2025-06-02,1,other_non_frequent,other_non_frequent,>15,45-65,female,2876.0,124734.0,Madrid,Aranjuez
2025-06-02,1,home,other_frequent,10-15,65-100,male,1879.0,21936.0,Madrid,Arganda del Rey
2025-06-02,1,home,work_or_study,>15,25-45,male,3857.0,107832.0,Madrid,Arganda del Rey
2025-06-02,1,other_frequent,home,10-15,0-25,male,9057.0,167137.0,Madrid,Arganda del Rey
2025-06-02,1,other_frequent,home,10-15,25-45,male,3573.0,55338.0,Madrid,Arganda del Rey
2025-06-02,1,other_frequent,home,10-15,45-65,female,6858.0,126033.0,Madrid,Arganda del Rey
2025-06-02,1,other_frequent,home,10-15,45-65,male,11544.0,233483.0,Madrid,Arganda del Rey
2025-06-02,1,other_frequent,home,10-15,65-100,female,6822.0,142363.0,Madrid,Arganda del Rey
2025-06-02,1,other_frequent,home,10-15,65-100,male,2520.0,60774.0,Madrid,Arganda del Rey
2025-06-02,1,other_frequent,other_frequent,10-15,45-65,male,2886.0,26174.0,Madrid,Arganda del Rey
2025-06-02,1,other_frequent,other_frequent,>15,45-65,female,3399.0,49625.0,Madrid,Arganda del Rey
2025-06-02,1,other_non_frequent,home,10-15,0-25,female,9728.0,232801.0,Madrid,Arganda del Rey
2025-06-02,1,other_non_frequent,home,10-15,25-45,male,7146.0,135982.0,Madrid,Arganda del Rey
2025-06-02,1,other_non_frequent,home,10-15,45-65,female,3429.0,75099.0,Madrid,Arganda del Rey
2025-06-02,1,other_non_frequent,home,10-15,45-65,male,2886.0,47724.0,Madrid,Arganda del Rey
2025-06-02,1,other_non_frequent,home,10-15,65-100,female,3411.0,60540.0,Madrid,Arganda del Rey
2025-06-02,1,other_non_frequent,other_frequent,10-15,0-25,male,5686.0,140433.0,Madrid,Arganda del Rey
2025-06-02,1,other_non_frequent,other_frequent,10-15,25-45,male,3070.0,72344.0,Madrid,Arganda del Rey
2025-06-02,1,other_non_frequent,other_non_frequent,10-15,45-65,female,2648.0,44798.0,Madrid,Arganda del Rey
2025-06-02,1,other_non_frequent,other_non_frequent,>15,45-65,male,2319.0,58452.0,Madrid,Arganda del Rey
2025-06-02,1,work_or_study,home,10-15,45-65,female,3429.0,82206.0,Madrid,Arganda del Rey
2025-06-02,1,home,other_non_frequent,10-15,0-25,male,6207.0,132049.0,Madrid,Arroyomolinos
2025-06-02,1,home,work_or_study,>15,0-25,female,5626.0,125188.0,Madrid,Arroyomolinos
2025-06-02,1,home,work_or_study,>15,0-25,male,5172.0,115787.0,Madrid,Arroyomolinos
2025-06-02,1,other_frequent,home,>15,25-45,female,6438.0,162775.0,Madrid,Arroyomolinos
2025-06-02,1,other_frequent,home,>15,25-45,male,4493.0,109165.0,Madrid,Arroyomolinos
2025-06-02,1,other_frequent,home,>15,45-65,male,3577.0,108476.0,Madrid,Arroyomolinos
2025-06-02,1,other_frequent,other_frequent,10-15,45-65,female,2729.0,41559.0,Madrid,Arroyomolinos
2025-06-02,1,other_non_frequent,home,>15,45-65,female,4617.0,95816.0,Madrid,Arroyomolinos
2025-06-02,1,other_non_frequent,home,>15,45-65,male,3577.0,99027.0,Madrid,Arroyomolinos
2025-06-02,1,other_non_frequent,other_frequent,>15,65-100,male,2285.0,52625.0,Madrid,Arroyomolinos
2025-06-02,1,work_or_study,other_non_frequent,10-15,65-100,female,4593.0,116162.0,Madrid,Arroyomolinos
