id,name,wikidata_uri,population
16078,Cuenca,https://www.wikidata.org/entity/Q15098,53988
16102_AM,Honrubia,https://www.wikidata.org/entity/Q574076,5271
16106_AM,Horcajo de Santiago,https://www.wikidata.org/entity/Q1900655,4981
16112_AM,Huete,https://www.wikidata.org/entity/Q1827689,4740
16113_AM,Iniesta,https://www.wikidata.org/entity/Q630933,5045
16117_AM,Landete,https://www.wikidata.org/entity/Q426387,4830
16124_AM,Las Mesas,https://www.wikidata.org/entity/Q1769818,4940
16125_AM,Minglanilla,https://www.wikidata.org/entity/Q682640,4706
16133,Mota del Cuervo,https://www.wikidata.org/entity/Q1637366,6035
16134,Motilla del Palancar,https://www.wikidata.org/entity/Q288552,5964
16154,Las Pedroñeras,https://www.wikidata.org/entity/Q1647629,6638
16170_AM,Priego,https://www.wikidata.org/entity/Q1649799,5144
16171_AM,El Provencio,https://www.wikidata.org/entity/Q1768685,4832
16175,Quintanar del Rey,https://www.wikidata.org/entity/Q1647678,7616
16190,San Clemente,https://www.wikidata.org/entity/Q1750966,6953
16191_AM,San Lorenzo de la Parrilla,https://www.wikidata.org/entity/Q1648636,4969
16198_AM,Sisante,https://www.wikidata.org/entity/Q195679,2878
16203,Tarancón,https://www.wikidata.org/entity/Q367734,15645
16249_AM,Villamayor de Santiago,https://www.wikidata.org/entity/Q1750918,5583
16251_AM,Villanueva de la Jara,https://www.wikidata.org/entity/Q319074,6091
16903_AM,Las Valeras,https://www.wikidata.org/entity/Q1769796,5384
16905_AM,Arcas,https://www.wikidata.org/entity/Q1904496,5703
17006_AM,Alp,https://www.wikidata.org/entity/Q13731,5279
17007_AM,Amer,https://www.wikidata.org/entity/Q13022,9715
17008,Anglès,https://www.wikidata.org/entity/Q13027,5709
17009,Arbúcies,https://www.wikidata.org/entity/Q13010,6507
17012_AM,Avinyonet de Puigventós,https://www.wikidata.org/entity/Q11227,5980
17013,Begur,https://www.wikidata.org/entity/Q13462,4039
17015,Banyoles,https://www.wikidata.org/entity/Q13614,20168
17016_AM,Bàscara,https://www.wikidata.org/entity/Q11232,4914
17019,Besalú,https://www.wikidata.org/entity/Q12586,2502
17020,Bescanó,https://www.wikidata.org/entity/Q13417,5094
17022,La Bisbal d'Empordà,https://www.wikidata.org/entity/Q13460,11190
17023,Blanes,https://www.wikidata.org/entity/Q12991,40274
17027,Breda,https://www.wikidata.org/entity/Q13638,3836
17032,Cadaqués,https://www.wikidata.org/entity/Q11263,2820
17033,Caldes de Malavella,https://www.wikidata.org/entity/Q13064,8051
17034,Calonge i Sant Antoni,https://www.wikidata.org/entity/Q13459,11484
17036_AM,Campdevànol,https://www.wikidata.org/entity/Q12228,5566
17039_AM,Camprodon,https://www.wikidata.org/entity/Q6944,5773
17044,Cassà de la Selva,https://www.wikidata.org/entity/Q13424,10505
17047,Castelló d'Empúries,https://www.wikidata.org/entity/Q11286,11154
17048,"Castell d'Aro, Platja d'Aro i s'Agaró",https://www.wikidata.org/entity/Q13467,11455
17056_AM,Cornellà del Terri,https://www.wikidata.org/entity/Q13613,5882
17062,"Escala, L'",https://www.wikidata.org/entity/Q440370,10497
17066,Figueres,https://www.wikidata.org/entity/Q6839,47043
17073,Fornells de la Selva,https://www.wikidata.org/entity/Q13431,2700
17079,Girona,https://www.wikidata.org/entity/Q7038,101932
17083,Hostalric,https://www.wikidata.org/entity/Q13643,4332
17086_AM,La Jonquera,https://www.wikidata.org/entity/Q7113,5471
17089,Llagostera,https://www.wikidata.org/entity/Q13435,8851
17094,Llívia,https://www.wikidata.org/entity/Q13745,1504
17095,Lloret de Mar,https://www.wikidata.org/entity/Q12977,38402
17103,Maçanet de la Selva,https://www.wikidata.org/entity/Q13634,7349
17111_AM,Navata,https://www.wikidata.org/entity/Q11360,6001
17114,Olot,https://www.wikidata.org/entity/Q12618,36299
17117,Palafrugell,https://www.wikidata.org/entity/Q13490,23046
17118,Palamós,https://www.wikidata.org/entity/Q13491,18196
17120_AM,Palau-saverdera,https://www.wikidata.org/entity/Q11798,2712
17124_AM,Pals,https://www.wikidata.org/entity/Q13493,2798
17132_AM,Peralada,https://www.wikidata.org/entity/Q11803,6073
17137_AM,Porqueres,https://www.wikidata.org/entity/Q13607,6042
17139_AM,Les Preses,https://www.wikidata.org/entity/Q12629,2572
17142,Quart,https://www.wikidata.org/entity/Q13443,3856
17146,Riells i Viabrea,https://www.wikidata.org/entity/Q13073,4268
17147,Ripoll,https://www.wikidata.org/entity/Q12335,10721
17148_AM,Riudarenes,https://www.wikidata.org/entity/Q13078,3894
17152,Roses,https://www.wikidata.org/entity/Q11822,19921
17155,Salt,https://www.wikidata.org/entity/Q13444,32230
17160,Sant Feliu de Guíxols,https://www.wikidata.org/entity/Q13521,22210
17163,Sant Gregori,https://www.wikidata.org/entity/Q13448,4012
17164_AM,Sant Hilari Sacalm,https://www.wikidata.org/entity/Q13639,7099
17167_AM,Sant Joan de les Abadesses,https://www.wikidata.org/entity/Q12339,4975
17169_AM,Sant Julià de Ramis,https://www.wikidata.org/entity/Q13453,4275
17178_AM,Sant Pere Pescador,https://www.wikidata.org/entity/Q11852,5563
17180_AM,Santa Coloma de Farners,https://www.wikidata.org/entity/Q13032,13849
17181,Santa Cristina d'Aro,https://www.wikidata.org/entity/Q13569,5408
17184_AM,Santa Pau,https://www.wikidata.org/entity/Q12691,3376
17185,Sant Joan les Fonts,https://www.wikidata.org/entity/Q12677,3050
17186,Sarrià de Ter,https://www.wikidata.org/entity/Q13456,5231
17193,Sils,https://www.wikidata.org/entity/Q13050,6349
17199,Torroella de Montgrí,https://www.wikidata.org/entity/Q13573,12023
17202,Tossa de Mar,https://www.wikidata.org/entity/Q13006,5930
17207,La Vall d'en Bas,https://www.wikidata.org/entity/Q12710,3115
17211_AM,Verges,https://www.wikidata.org/entity/Q13520,5608
17213,Vidreres,https://www.wikidata.org/entity/Q13715,8073
17215_AM,Vilablareix,https://www.wikidata.org/entity/Q13457,4014
17221,Vilafant,https://www.wikidata.org/entity/Q12153,5480
17223_AM,Vilajuïga,https://www.wikidata.org/entity/Q12159,5129
17233_AM,Vilobí d'Onyar,https://www.wikidata.org/entity/Q13718,5386
17901_AM,"Cruïlles, Monells i Sant Sadurní de l'Heura",https://www.wikidata.org/entity/Q13466,5336
17902_AM,Forallac,https://www.wikidata.org/entity/Q13475,5196
18003,Albolote,https://www.wikidata.org/entity/Q565415,19128
18006,Albuñol,https://www.wikidata.org/entity/Q565002,7473
18011,Alfacar,https://www.wikidata.org/entity/Q564768,5497
18013,Alhama de Granada,https://www.wikidata.org/entity/Q501674,5667
18014_AM,Alhendín,https://www.wikidata.org/entity/Q564773,11462
18017,Almuñécar,https://www.wikidata.org/entity/Q193780,25890
18021,Armilla,https://www.wikidata.org/entity/Q550985,24388
18022,Atarfe,https://www.wikidata.org/entity/Q550974,19198
18023,Baza,https://www.wikidata.org/entity/Q490472,20281
18027_AM,Benalúa,https://www.wikidata.org/entity/Q553885,5609
18029_AM,Benamaurel,https://www.wikidata.org/entity/Q554238,6172
18035_AM,Cádiar,https://www.wikidata.org/entity/Q554489,2906
18036,Cájar,https://www.wikidata.org/entity/Q554805,5262
18039,Caniles,https://www.wikidata.org/entity/Q555929,4038
18047,Cenes de la Vega,https://www.wikidata.org/entity/Q555126,8181
18048,Cijuela,https://www.wikidata.org/entity/Q548578,3472
18050_AM,Cogollos Vega,https://www.wikidata.org/entity/Q557958,2659
18056,库利亚尔,https://www.wikidata.org/entity/Q559300,4079
18057,Cúllar Vega,https://www.wikidata.org/entity/Q548884,7719
18059,Chauchina,https://www.wikidata.org/entity/Q555943,5624
18061_AM,Chimeneas,https://www.wikidata.org/entity/Q557953,6338
18062,Churriana de la Vega,https://www.wikidata.org/entity/Q558134,15741
18063_AM,Darro,https://www.wikidata.org/entity/Q559665,5309
18066,Deifontes,https://www.wikidata.org/entity/Q559275,2625
18071_AM,Dúrcal,https://www.wikidata.org/entity/Q559839,8366
18079,Fuente Vaqueros,https://www.wikidata.org/entity/Q574513,4415
18084,Gójar,https://www.wikidata.org/entity/Q574347,5993
18087,Granada,https://www.wikidata.org/entity/Q8810,231775
18088_AM,Guadahortuna,https://www.wikidata.org/entity/Q575658,4809
18089,Guadix,https://www.wikidata.org/entity/Q244324,18462
18093,Gualchos,https://www.wikidata.org/entity/Q575639,5287
18094,Güéjar Sierra,https://www.wikidata.org/entity/Q575649,2906
18095,Güevéjar,https://www.wikidata.org/entity/Q575816,2658
18098,Huéscar,https://www.wikidata.org/entity/Q575709,7236
18099_AM,Huétor Santillán,https://www.wikidata.org/entity/Q576248,4971
18100,Huétor Tájar,https://www.wikidata.org/entity/Q911103,10514
18101,Huétor Vega,https://www.wikidata.org/entity/Q575653,12120
18102_AM,Íllora,https://www.wikidata.org/entity/Q291752,12139
18105,Iznalloz,https://www.wikidata.org/entity/Q1410782,5094
18108_AM,Jérez del Marquesado,https://www.wikidata.org/entity/Q1642236,4978
18111,Jun,https://www.wikidata.org/entity/Q1751788,3928
18115,Láchar,https://www.wikidata.org/entity/Q484981,3550
18116_AM,Lanjarón,https://www.wikidata.org/entity/Q582995,5811
18119_AM,Lecrín,https://www.wikidata.org/entity/Q339160,4863
18122_AM,Loja,https://www.wikidata.org/entity/Q332989,21379
18127,Maracena,https://www.wikidata.org/entity/Q583032,22358
18132,Moclín,https://www.wikidata.org/entity/Q593637,3613
18133,Molvízar,https://www.wikidata.org/entity/Q578183,2748
18134,Monachil,https://www.wikidata.org/entity/Q593620,8137
18135_AM,Montefrío,https://www.wikidata.org/entity/Q593696,7776
18136_AM,Montejícar,https://www.wikidata.org/entity/Q593505,4847
18137_AM,Montillana,https://www.wikidata.org/entity/Q593679,3489
18138,Moraleda de Zafayona,https://www.wikidata.org/entity/Q426844,3106
18140,Motril,https://www.wikidata.org/entity/Q210093,58545
18145,Ogíjares,https://www.wikidata.org/entity/Q605335,14559
18147,Órgiva,https://www.wikidata.org/entity/Q293130,5866
18148_AM,Otívar,https://www.wikidata.org/entity/Q605360,3308
18149_AM,Villa de Otura,https://www.wikidata.org/entity/Q605381,9310
18150,Padul,https://www.wikidata.org/entity/Q605397,8934
18152_AM,Pedro Martínez,https://www.wikidata.org/entity/Q611237,4530
18153,Peligros,https://www.wikidata.org/entity/Q538809,11544
18157_AM,Pinos Genil,https://www.wikidata.org/entity/Q609907,2867
18158,Pinos Puente,https://www.wikidata.org/entity/Q611199,9853
18162_AM,Polopos,https://www.wikidata.org/entity/Q611250,4854
18164_AM,Puebla de Don Fadrique,https://www.wikidata.org/entity/Q615841,5814
18165,Pulianas,https://www.wikidata.org/entity/Q615266,5480
18171_AM,Salar,https://www.wikidata.org/entity/Q615830,4676
18173,Salobreña,https://www.wikidata.org/entity/Q427330,12472
18175,Santa Fe,https://www.wikidata.org/entity/Q615722,15175
18182,Ugíjar,https://www.wikidata.org/entity/Q545852,2550
18184_AM,Vélez de Benaudalla,https://www.wikidata.org/entity/Q619690,4883
18192_AM,Zafarraya,https://www.wikidata.org/entity/Q140149,2639
18193,La Zubia,https://www.wikidata.org/entity/Q619692,19473
18194,Zújar,https://www.wikidata.org/entity/Q619524,2516
18903_AM,Nevada,https://www.wikidata.org/entity/Q605280,5176
18905,Las Gabias,https://www.wikidata.org/entity/Q574340,22051
18907_AM,Valle del Zalabí,https://www.wikidata.org/entity/Q617892,4969
18911,Vegas del Genil,https://www.wikidata.org/entity/Q618377,11678
18912_AM,Cuevas del Campo,https://www.wikidata.org/entity/Q558119,2678
18916,Torrenueva Costa,https://www.wikidata.org/entity/Q6150800,2892
19021_AM,Almoguera,https://www.wikidata.org/entity/Q620872,3193
19024,Alovera,https://www.wikidata.org/entity/Q368801,13051
19046,Azuqueca de Henares,https://www.wikidata.org/entity/Q794315,35236
19053_AM,Brihuega,https://www.wikidata.org/entity/Q52615,5150
19058_AM,Cabanillas del Campo,https://www.wikidata.org/entity/Q1641907,12909
19071,El Casar,https://www.wikidata.org/entity/Q1641917,12710
19086_AM,Cifuentes,https://www.wikidata.org/entity/Q986570,4950
19103_AM,Checa,https://www.wikidata.org/entity/Q1768526,2511
19105,Chiloeches,https://www.wikidata.org/entity/Q1655103,3797
19117,Fontanar,https://www.wikidata.org/entity/Q1120410,2523
19126,Galápagos,https://www.wikidata.org/entity/Q954018,2579
19130,Guadalajara,https://www.wikidata.org/entity/Q11953,87064
19143,Horche,https://www.wikidata.org/entity/Q1654899,2702
19151_AM,Humanes,https://www.wikidata.org/entity/Q1654677,5463
19156_AM,Jadraque,https://www.wikidata.org/entity/Q1653873,4856
19160_AM,Loranca de Tajuña,https://www.wikidata.org/entity/Q974638,6579
19171,Marchamalo,https://www.wikidata.org/entity/Q1769777,7889
19190,Molina de Aragón,https://www.wikidata.org/entity/Q919050,3217
19192,Mondéjar,https://www.wikidata.org/entity/Q946761,2745
19220_AM,Pioz,https://www.wikidata.org/entity/Q956606,6079
19245_AM,Sacedón,https://www.wikidata.org/entity/Q1641334,5124
19257_AM,Sigüenza,https://www.wikidata.org/entity/Q47475,5156
19274_AM,Torija,https://www.wikidata.org/entity/Q507084,5689
19280,Torrejón del Rey,https://www.wikidata.org/entity/Q748951,5892
19293,Uceda,https://www.wikidata.org/entity/Q1641757,2933
19319,Villanueva de la Torre,https://www.wikidata.org/entity/Q1642060,6591
19326,Yebes,https://www.wikidata.org/entity/Q1751978,4636
19331,Yunquera de Henares,https://www.wikidata.org/entity/Q1640925,4364
20005_AM,Alegia,https://www.wikidata.org/entity/Q1639961,5541
20009,Andoain,https://www.wikidata.org/entity/Q1598976,14631
20010_AM,Anoeta,https://www.wikidata.org/entity/Q1640537,4646
20013,Aretxabaleta,https://www.wikidata.org/entity/Q935603,7108
20016_AM,Aia,https://www.wikidata.org/entity/Q1631163,3864
20017,Azkoitia,https://www.wikidata.org/entity/Q793934,11657
20018,Azpeitia,https://www.wikidata.org/entity/Q180611,15191
20019,Beasain,https://www.wikidata.org/entity/Q847130,13949
20022_AM,Berastegi,https://www.wikidata.org/entity/Q1639406,3936
20025_AM,Zegama,https://www.wikidata.org/entity/Q1442954,5913
20027_AM,Zestoa,https://www.wikidata.org/entity/Q1618393,4564
20028_AM,Zizurkil,https://www.wikidata.org/entity/Q1618316,3483
20029,Deba,https://www.wikidata.org/entity/Q1611504,5441
20030,Eibar,https://www.wikidata.org/entity/Q496567,27467
20032,Elgoibar,https://www.wikidata.org/entity/Q1618383,11464
20034_AM,Eskoriatza,https://www.wikidata.org/entity/Q1633894,4342
20036,Hondarribia,https://www.wikidata.org/entity/Q492312,16852
20039,Getaria,https://www.wikidata.org/entity/Q849330,2794
20040,Hernani,https://www.wikidata.org/entity/Q1441329,20362
20042,Ibarra,https://www.wikidata.org/entity/Q1618296,4220
20043_AM,Idiazabal,https://www.wikidata.org/entity/Q1619118,4916
20045,Irun,https://www.wikidata.org/entity/Q200201,62933
20049,Lazkao,https://www.wikidata.org/entity/Q932872,6007
20051,Legazpi,https://www.wikidata.org/entity/Q1113716,8367
20052_AM,Legorreta,https://www.wikidata.org/entity/Q1639412,4155
20053,Lezo,https://www.wikidata.org/entity/Q1649625,6062
20055,Arrasate/Mondragón,https://www.wikidata.org/entity/Q491922,21867
20056_AM,Mutriku,https://www.wikidata.org/entity/Q1618305,7267
20059,Oñati,https://www.wikidata.org/entity/Q496588,11428
20061,Orio,https://www.wikidata.org/entity/Q1649616,6096
20063,Oiartzun,https://www.wikidata.org/entity/Q911092,10291
20064,Pasaia,https://www.wikidata.org/entity/Q847127,15867
20065_AM,Soraluze-Placencia de las Armas,https://www.wikidata.org/entity/Q1633869,5044
20067,Errenteria,https://www.wikidata.org/entity/Q681893,39219
20069,San Sebastián,https://www.wikidata.org/entity/Q10313,188102
20071,Tolosa,https://www.wikidata.org/entity/Q497801,19795
20072,Urnieta,https://www.wikidata.org/entity/Q1633844,6197
20073,Usurbil,https://www.wikidata.org/entity/Q1633909,6132
20074,Bergara,https://www.wikidata.org/entity/Q1382252,14584
20075,Villabona,https://www.wikidata.org/entity/Q672876,5864
20076,Ordizia,https://www.wikidata.org/entity/Q672483,10420
20077_AM,Urretxu,https://www.wikidata.org/entity/Q904269,8854
20079,Zarautz,https://www.wikidata.org/entity/Q147774,23271
20080,Zumarraga,https://www.wikidata.org/entity/Q844508,9668
20081,Zumaia,https://www.wikidata.org/entity/Q229659,10124
20902,Lasarte-Oria,https://www.wikidata.org/entity/Q932766,18893
20903,Astigarraga,https://www.wikidata.org/entity/Q1639355,7185
21002,Aljaraque,https://www.wikidata.org/entity/Q913254,21706
21005,Almonte,https://www.wikidata.org/entity/Q736906,24577
21006,Alosno,https://www.wikidata.org/entity/Q1615027,3929
21007_AM,Aracena,https://www.wikidata.org/entity/Q624511,9541
21008_AM,Aroche,https://www.wikidata.org/entity/Q1615179,4728
21010,Ayamonte,https://www.wikidata.org/entity/Q736872,21510
21011,Beas,https://www.wikidata.org/entity/Q1635967,4464
21013,Bollullos Par del Condado,https://www.wikidata.org/entity/Q846143,14392
21014,Bonares,https://www.wikidata.org/entity/Q1615150,6075
21017_AM,Calañas,https://www.wikidata.org/entity/Q913249,4015
21018_AM,"Campillo, El",https://www.wikidata.org/entity/Q1645087,2727
21021,Cartaya,https://www.wikidata.org/entity/Q846156,20314
21023_AM,El Cerro de Andévalo,https://www.wikidata.org/entity/Q1445364,5207
21025,Cortegana,https://www.wikidata.org/entity/Q1615043,4635
21029_AM,Cumbres Mayores,https://www.wikidata.org/entity/Q1615072,5958
21032_AM,Escacena del Campo,https://www.wikidata.org/entity/Q970693,2606
21035,Gibraleón,https://www.wikidata.org/entity/Q913215,12810
21040_AM,Hinojos,https://www.wikidata.org/entity/Q1615013,6145
21041,Huelva,https://www.wikidata.org/entity/Q12246,142538
21042,Isla Cristina,https://www.wikidata.org/entity/Q736926,21516
21043_AM,Jabugo,https://www.wikidata.org/entity/Q913504,5209
21044,Lepe,https://www.wikidata.org/entity/Q501077,28293
21046,Lucena del Puerto,https://www.wikidata.org/entity/Q1614539,3187
21049,Minas de Riotinto,https://www.wikidata.org/entity/Q923830,3778
21050,Moguer,https://www.wikidata.org/entity/Q785888,22061
21052_AM,Nerva,https://www.wikidata.org/entity/Q1645078,5369
21053_AM,Niebla,https://www.wikidata.org/entity/Q828723,6361
21054,La Palma del Condado,https://www.wikidata.org/entity/Q904245,10787
21055,Palos de la Frontera,https://www.wikidata.org/entity/Q622030,12001
21056,Paterna del Campo,https://www.wikidata.org/entity/Q1615103,3478
21058_AM,Puebla de Guzmán,https://www.wikidata.org/entity/Q675994,5358
21060,Punta Umbría,https://www.wikidata.org/entity/Q736888,15891
21061,Rociana del Condado,https://www.wikidata.org/entity/Q1614513,7834
21063,San Bartolomé de la Torre,https://www.wikidata.org/entity/Q1614531,3846
21064,San Juan del Puerto,https://www.wikidata.org/entity/Q1444174,9503
21069_AM,Santa Olalla del Cala,https://www.wikidata.org/entity/Q1614548,6180
21070,Trigueros,https://www.wikidata.org/entity/Q1614522,7906
21072,Valverde del Camino,https://www.wikidata.org/entity/Q844038,12714
21073,Villablanca,https://www.wikidata.org/entity/Q281318,2911
21074_AM,Villalba del Alcor,https://www.wikidata.org/entity/Q904236,5486
21076_AM,Villanueva de los Castillejos,https://www.wikidata.org/entity/Q937971,5234
21078,Zalamea la Real,https://www.wikidata.org/entity/Q1611833,3055
22017_AM,Alcolea de Cinca,https://www.wikidata.org/entity/Q1770866,4303
22021_AM,Almudévar,https://www.wikidata.org/entity/Q934921,4828
22025_AM,Altorricón,https://www.wikidata.org/entity/Q444400,3324
22039_AM,Ayerbe,https://www.wikidata.org/entity/Q189749,6143
22048,Barbastro,https://www.wikidata.org/entity/Q502975,17146
22053_AM,Benabarre,https://www.wikidata.org/entity/Q816666,4749
22054_AM,Benasque,https://www.wikidata.org/entity/Q575809,6134
22059_AM,Biescas,https://www.wikidata.org/entity/Q876742,5061
22060_AM,Binaced,https://www.wikidata.org/entity/Q1906763,5536
22061,Binéfar,https://www.wikidata.org/entity/Q864175,9888
22084_AM,Castejón de Sos,https://www.wikidata.org/entity/Q984671,4544
22112_AM,Fraga,https://www.wikidata.org/entity/Q904212,16529
22116_AM,Grañén,https://www.wikidata.org/entity/Q658838,4811
22117_AM,Graus,https://www.wikidata.org/entity/Q937763,5432
22125,Huesca,https://www.wikidata.org/entity/Q11967,53429
22130,Jaca,https://www.wikidata.org/entity/Q49581,13344
22137_AM,Lanaja,https://www.wikidata.org/entity/Q984669,4811
22158,Monzón,https://www.wikidata.org/entity/Q5123,17362
22199,Sabiñánigo,https://www.wikidata.org/entity/Q1552975,9352
22213_AM,Sariñena,https://www.wikidata.org/entity/Q478178,4858
22225,Tamarite de Litera,https://www.wikidata.org/entity/Q633385,3449
22228_AM,Tierz,https://www.wikidata.org/entity/Q2047626,5218
22254_AM,Zaidín,https://www.wikidata.org/entity/Q144331,4283
22901_AM,Valle de Hecho,https://www.wikidata.org/entity/Q1766550,4527
22907_AM,Aínsa-Sobrarbe,https://www.wikidata.org/entity/Q673876,5203
23002,Alcalá la Real,https://www.wikidata.org/entity/Q638181,21623
23003,Alcaudete,https://www.wikidata.org/entity/Q1613282,10434
23005,Andújar,https://www.wikidata.org/entity/Q528530,36212
23006,Arjona,https://www.wikidata.org/entity/Q1354411,5450
23007_AM,Arjonilla,https://www.wikidata.org/entity/Q1613295,5441
23009,Baeza,https://www.wikidata.org/entity/Q488555,15762
23010,Bailén,https://www.wikidata.org/entity/Q695456,17498
23011_AM,Baños de la Encina,https://www.wikidata.org/entity/Q587590,3204
23012_AM,Beas de Segura,https://www.wikidata.org/entity/Q1313394,6886
23014,Begíjar,https://www.wikidata.org/entity/Q383763,2998
23015_AM,Bélmez de la Moraleda,https://www.wikidata.org/entity/Q283549,2534
23018,Cambil,https://www.wikidata.org/entity/Q1611875,2662
23019_AM,Campillo de Arenas,https://www.wikidata.org/entity/Q780608,3063
23024,La Carolina,https://www.wikidata.org/entity/Q649981,15048
23025,Castellar,https://www.wikidata.org/entity/Q1610266,3267
23026,Castillo de Locubín,https://www.wikidata.org/entity/Q1611707,4019
23028,Cazorla,https://www.wikidata.org/entity/Q518339,7248
23034,Fuensanta de Martos,https://www.wikidata.org/entity/Q1751769,3011
23038,La Guardia de Jaén,https://www.wikidata.org/entity/Q1645543,5082
23039,Guarromán,https://www.wikidata.org/entity/Q1313369,2714
23040_AM,Lahiguera,https://www.wikidata.org/entity/Q788551,3036
23044_AM,Huelma,https://www.wikidata.org/entity/Q1641746,7468
23045_AM,Huesa,https://www.wikidata.org/entity/Q961110,2831
23046_AM,Ibros,https://www.wikidata.org/entity/Q1641651,3638
23050,Jaén,https://www.wikidata.org/entity/Q15681,111932
23051,Jamilena,https://www.wikidata.org/entity/Q1756724,3302
23053,Jódar,https://www.wikidata.org/entity/Q1641632,11583
23055,Linares,https://www.wikidata.org/entity/Q281272,56525
23056,Lopera,https://www.wikidata.org/entity/Q782775,3640
23058,Mancha Real,https://www.wikidata.org/entity/Q936886,11315
23059,Marmolejo,https://www.wikidata.org/entity/Q1756694,6726
23060,Martos,https://www.wikidata.org/entity/Q695425,24271
23061_AM,Mengíbar,https://www.wikidata.org/entity/Q1645553,11986
23062_AM,Montizón,https://www.wikidata.org/entity/Q945226,2552
23063_AM,Navas de San Juan,https://www.wikidata.org/entity/Q1645560,6181
23066,Peal de Becerro,https://www.wikidata.org/entity/Q1632828,5325
23067,Pegalajar,https://www.wikidata.org/entity/Q944605,2859
23069_AM,Porcuna,https://www.wikidata.org/entity/Q375851,7386
23070,Pozo Alcón,https://www.wikidata.org/entity/Q1641619,4706
23072_AM,Puente de Génave,https://www.wikidata.org/entity/Q1642144,6659
23073_AM,Quesada,https://www.wikidata.org/entity/Q1866847,5628
23074_AM,Rus,https://www.wikidata.org/entity/Q1751781,5338
23075,Sabiote,https://www.wikidata.org/entity/Q1641690,3867
23079_AM,Santisteban del Puerto,https://www.wikidata.org/entity/Q953889,4959
23080_AM,Santo Tomé,https://www.wikidata.org/entity/Q1986483,6003
23082_AM,Siles,https://www.wikidata.org/entity/Q1774790,6158
23086_AM,Torredelcampo,https://www.wikidata.org/entity/Q1765676,15372
23087,Torredonjimeno,https://www.wikidata.org/entity/Q1915208,13545
23088,Torreperogil,https://www.wikidata.org/entity/Q1642300,7194
23090_AM,Torres,https://www.wikidata.org/entity/Q1657562,2599
23092,Úbeda,https://www.wikidata.org/entity/Q329984,34208
23093_AM,Valdepeñas de Jaén,https://www.wikidata.org/entity/Q1641765,7132
23094_AM,Vilches,https://www.wikidata.org/entity/Q684071,5263
23095,Villacarrillo,https://www.wikidata.org/entity/Q1751217,10545
23096,Villanueva de la Reina,https://www.wikidata.org/entity/Q1641608,3026
23097_AM,Villanueva del Arzobispo,https://www.wikidata.org/entity/Q1641667,9949
23099,"Villares, Los",https://www.wikidata.org/entity/Q279502,6106
23902,Bedmar y Garcíez,https://www.wikidata.org/entity/Q1631814,2656
23903_AM,Villatorres,https://www.wikidata.org/entity/Q767578,6733
23904,Santiago-Pontones,https://www.wikidata.org/entity/Q1645091,2832
24008,Astorga,https://www.wikidata.org/entity/Q465078,10553
24010,La Bañeza,https://www.wikidata.org/entity/Q1442670,10068
24014,Bembibre,https://www.wikidata.org/entity/Q1157834,8455
24015_AM,Benavides,https://www.wikidata.org/entity/Q1641158,4993
24021_AM,Boñar,https://www.wikidata.org/entity/Q26602,6322
24030,Cacabelos,https://www.wikidata.org/entity/Q695202,4888
24034,Camponaraya,https://www.wikidata.org/entity/Q256740,4105
24038_AM,Carracedelo,https://www.wikidata.org/entity/Q1442707,5212
24039_AM,Carrizo de la Ribera,https://www.wikidata.org/entity/Q1650252,6065
24056_AM,Cistierna,https://www.wikidata.org/entity/Q1605993,5022
24059_AM,Corullón,https://www.wikidata.org/entity/Q1442729,2795
24061_AM,Cuadros,https://www.wikidata.org/entity/Q137167,3646
24064_AM,Cubillos del Sil,https://www.wikidata.org/entity/Q44786,3127
24065,Chozas de Abajo,https://www.wikidata.org/entity/Q141270,2596
24070_AM,Fabero,https://www.wikidata.org/entity/Q1442838,5590
24083_AM,Igüeña,https://www.wikidata.org/entity/Q44791,4783
24088_AM,Laguna de Negrillos,https://www.wikidata.org/entity/Q1615442,5430
24089,León,https://www.wikidata.org/entity/Q15699,122051
24092_AM,Llamas de la Ribera,https://www.wikidata.org/entity/Q137174,5212
24094_AM,Mansilla de las Mulas,https://www.wikidata.org/entity/Q748894,5676
24114,La Pola de Gordón,https://www.wikidata.org/entity/Q1605928,3060
24115,Ponferrada,https://www.wikidata.org/entity/Q12164,63747
24122_AM,Puente de Domingo Flórez,https://www.wikidata.org/entity/Q1607271,5750
24134,La Robla,https://www.wikidata.org/entity/Q60979,3714
24139_AM,Sahagún,https://www.wikidata.org/entity/Q821860,4990
24142,San Andrés del Rabanedo,https://www.wikidata.org/entity/Q1615486,30160
24148_AM,San Justo de la Vega,https://www.wikidata.org/entity/Q68572,5317
24154_AM,Santa Elena de Jamuz,https://www.wikidata.org/entity/Q68564,4877
24157_AM,Santa María del Páramo,https://www.wikidata.org/entity/Q68561,5338
24160_AM,Santas Martas,https://www.wikidata.org/entity/Q1635290,4886
24162_AM,Santovenia de la Valdoncina,https://www.wikidata.org/entity/Q1605919,3936
24163,Sariegos,https://www.wikidata.org/entity/Q1615338,5170
24166_AM,Soto de la Vega,https://www.wikidata.org/entity/Q734200,2644
24169_AM,Toreno,https://www.wikidata.org/entity/Q44913,5073
24170_AM,Torre del Bierzo,https://www.wikidata.org/entity/Q1605945,6035
24175_AM,Valdefresno,https://www.wikidata.org/entity/Q426206,6046
24181_AM,Valderas,https://www.wikidata.org/entity/Q768518,5088
24183_AM,Valderrueda,https://www.wikidata.org/entity/Q1615406,4900
